#    X        Y           F606W     F814W
#    ACS/WFC-pixel            ACS/WFC  
  2472.745  4503.408      25.859    24.314
  2485.143  4511.479      24.800    23.099
  2485.458  4505.286      26.622    24.775
  2468.118  4517.551      26.446    24.673
  2470.718  4516.325      25.516    23.878
  2482.792  4549.416      26.426    24.784
  2487.495  4569.996      25.479    23.760
  2469.219  4608.729      28.191    25.356
  2479.067  4593.225      26.628    24.827
  2479.698  4633.066      27.189    25.665
  2487.836  4641.444      26.171    24.585
  2471.430  4762.738      26.627    24.333
  2478.446  4749.385      26.151    25.019
  2472.855  4775.442      25.673    23.869
  2468.465  4796.588      25.989    25.095
  2477.751  4839.319      25.877    24.441
  2477.063  4880.290      25.805    22.979
  2471.390  4897.823      24.599    22.937
  2467.925  4963.974      25.105    23.199
  2473.060  4976.187      27.180    24.846
  2486.488  4966.172      26.434    24.707
  2488.004  4008.936      25.673    24.143
  2494.940  4033.218      22.394    19.913
  2495.621  4025.659      25.418    23.826
  2499.503  4023.193      24.606    23.051
  2507.137  4020.176      28.995    25.848
  2496.842  4027.252      27.125    24.957
  2497.573  4039.642      26.319    24.507
  2499.077  4043.383      25.115    23.572
  2508.627  4045.477      26.596    24.676
  2497.771  4068.794      25.779    24.218
  2499.251  4086.769      26.334    25.047
  2492.635  4112.658      23.860    22.276
  2494.880  4093.043      26.999    25.296
  2497.310  4100.164      25.084    23.732
  2502.333  4109.153      23.875    22.345
  2506.183  4099.864      26.406    24.632
  2508.391  4103.176      25.140    23.571
  2510.732  4107.427      26.981    25.436
  2509.320  4100.164      26.315    24.881
  2496.899  4126.355      25.771    24.054
  2496.718  4136.689      24.730    23.206
  2507.656  4128.963      27.236    25.610
  2509.843  4119.783      25.091    23.715
  2492.999  4140.812      25.510    23.954
  2497.871  4169.397      25.422    23.805
  2503.958  4175.496      26.248    24.308
  2511.862  4174.600      26.952    25.104
  2490.845  4200.852      28.324    25.811
  2495.013  4204.054      25.903    24.174
  2500.024  4212.164      26.168    24.285
  2506.146  4191.379      24.944    23.284
  2507.283  4198.403      27.644    26.255
  2506.491  4192.993      26.919    25.037
  2492.616  4227.272      27.147    25.450
  2498.551  4217.969      26.556    24.847
  2501.521  4239.490      26.681    24.773
  2488.275  4284.813      27.361    26.097
  2492.923  4268.160      27.142    25.729
  2503.247  4279.936      24.051    22.487
  2489.398  4305.522      24.161    22.607
  2494.018  4309.976      24.719    23.135
  2495.925  4302.660      26.096    24.589
  2499.382  4307.768      26.523    24.847
  2511.085  4307.607      24.761    22.981
  2490.840  4335.023      23.728    22.105
  2494.393  4316.616      25.193    23.560
  2496.754  4324.278      27.073    26.036
  2498.024  4336.137      27.503    26.054
  2512.834  4337.642      26.395    24.636
  2500.725  4335.185      27.605    26.551
  2512.182  4336.039      26.863    25.083
  2495.269  4351.722      26.758    25.927
  2500.688  4338.621      27.237    25.836
  2501.090  4355.136      27.202    25.871
  2498.566  4375.483      25.640    23.876
  2503.521  4374.869      25.193    23.572
  2490.439  4391.087      27.890    25.935
  2491.116  4401.879      28.699    25.950
  2492.950  4436.939      27.265    24.562
  2499.470  4413.775      27.332    25.400
  2506.410  4440.064      24.924    23.403
  2510.314  4444.596      25.708    24.127
  2503.595  4443.626      27.277    25.631
  2488.959  4470.655      26.969    25.140
  2511.085  4506.444      25.620    24.207
  2494.782  4528.537      26.653    25.098
  2507.166  4536.325      27.344    25.475
  2510.965  4516.241      24.745    22.956
  2491.193  4560.383      25.055    23.214
  2511.323  4548.751      28.559    25.689
  2506.586  4565.897      24.987    23.418
  2489.803  4623.053      26.820    25.101
  2500.869  4659.393      26.375    24.642
  2503.273  4685.314      26.903    25.390
  2489.738  4689.934      27.310    26.394
  2506.825  4688.583      27.525    25.462
  2510.473  4713.109      26.845    25.137
  2495.756  4746.324      26.418    24.767
  2490.647  4813.052      26.012    24.658
  2490.054  4824.155      26.477    24.436
  2504.803  4835.539      28.679    25.782
  2511.655  4850.706      27.186    25.798
  2488.636  4873.614      26.120    25.233
  2507.462  4882.647      24.629    22.890
  2503.726  4948.214      24.317    22.658
  2499.590  4972.148      27.921    25.081
  2506.586  4966.085      28.017    25.873
  2520.753  4000.355      24.592    23.041
  2531.049  3999.638      25.366    23.698
  2519.466  4001.496      24.525    22.979
  2514.381  4013.900      25.168    23.492
  2525.318  4037.824      27.414    25.012
  2525.647  4028.958      26.418    24.753
  2515.227  4045.520      25.983    24.464
  2516.947  4038.881      23.920    22.319
  2519.266  4054.565      27.355    24.888
  2525.672  4076.337      25.124    23.583
  2533.520  4086.622      26.379    24.381
  2522.468  4103.110      20.440    18.831
  2536.924  4106.247      26.193    24.255
  2518.781  4137.888      28.476    25.817
  2519.134  4127.488      27.955    25.366
  2537.628  4135.073      27.035    25.092
  2520.457  4154.541      25.558    24.054
  2523.510  4146.011      26.838    24.977
  2535.249  4140.736      27.451    26.055
  2523.136  4180.133      26.707    26.265
  2531.893  4169.842      27.000    25.268
  2530.867  4168.611      29.106    25.984
  2514.866  4226.397      24.023    22.449
  2517.344  4220.006      26.370    24.389
  2520.631  4213.179      25.216    23.731
  2534.562  4235.875      18.364    16.431
  2516.476  4250.030      27.552    27.032
  2522.254  4254.480      25.633    24.213
  2525.533  4240.512      23.430    21.752
  2513.954  4278.699      26.200    24.717
  2525.116  4288.395      27.223    25.398
  2521.506  4336.237      26.875    25.031
  2537.340  4336.822      25.950    24.254
  2524.628  4346.505      25.009    23.337
  2534.738  4353.637      23.602    21.921
  2514.319  4380.879      25.524    23.986
  2522.553  4383.352      26.458    24.704
  2535.840  4364.147      27.603    25.565
  2520.402  4406.603      25.824    24.044
  2522.056  4409.247      24.954    23.317
  2522.766  4390.113      27.280    25.659
  2517.684  4403.954      27.549    25.751
  2531.857  4444.488      26.567    25.148
  2529.503  4507.903      27.855    25.648
  2515.429  4532.745      26.612    25.401
  2528.152  4528.339      27.431    24.989
  2530.505  4556.169      26.972    25.496
  2526.191  4593.112      26.257    24.801
  2537.343  4666.575      26.891    24.789
  2528.435  4702.576      26.591    24.677
  2521.143  4734.018      25.377    23.584
  2524.552  4721.521      27.155    25.208
  2518.594  4770.959      29.859    26.226
  2536.690  4802.848      25.529    23.652
  2533.799  4827.505      26.887    24.529
  2521.713  4898.875      26.616    24.580
  2526.526  4955.373      25.094    23.521
  2529.151  4943.069      24.514    22.854
  2529.403  4971.439      28.023    27.580
  2534.765  4978.223      26.782    25.026
  2536.498  4987.789      24.121    22.532
  2539.980  4004.816      25.687    24.013
  2540.709  4001.369      25.612    23.972
  2547.154  4002.256      29.023    25.921
  2551.546  3998.884      27.532    25.337
  2538.732  4002.087      26.337    24.544
  2540.738  4019.618      26.745    24.986
  2541.669  4027.161      24.246    22.712
  2552.241  4028.197      26.181    24.571
  2561.629  4029.873      23.902    22.346
  2537.997  4046.493      26.786    25.143
  2541.027  4039.034      25.332    23.778
  2540.997  4053.258      23.623    22.070
  2542.667  4042.532      26.556    24.811
  2546.755  4057.127      27.528    25.510
  2552.180  4055.325      24.338    22.808
  2562.693  4062.603      26.679    25.388
  2538.142  4075.664      26.381    24.557
  2540.352  4084.903      25.651    24.108
  2546.332  4066.478      25.449    23.878
  2547.210  4079.845      26.297    24.879
  2549.809  4087.111      26.320    24.468
  2557.462  4071.936      28.878    25.413
  2544.434  4099.902      25.102    23.636
  2551.653  4093.666      27.218    25.142
  2552.184  4089.788      27.085    25.711
  2555.152  4123.315      26.754    25.598
  2560.986  4130.814      27.578    25.742
  2538.712  4142.042      27.250    25.405
  2545.955  4153.749      25.276    23.741
  2551.332  4159.686      23.633    22.047
  2554.065  4142.049      25.995    24.362
  2558.452  4139.843      26.933    25.058
  2561.135  4143.625      26.870    26.104
  2543.701  4177.867      26.681    27.168
  2543.770  4190.152      27.985    26.083
  2549.424  4189.135      25.116    23.483
  2555.291  4218.361      27.170    25.359
  2559.812  4215.564      24.805    23.162
  2560.760  4222.220      26.007    24.187
  2548.765  4246.388      25.030    23.262
  2552.719  4238.711      26.538    24.404
  2561.677  4239.109      27.073    25.616
  2562.622  4260.142      26.188    24.635
  2561.755  4257.102      27.273    25.513
  2544.311  4276.345      27.075    24.864
  2557.651  4286.477      23.666    22.040
  2546.796  4293.809      27.317    27.221
  2558.917  4308.216      27.099    25.310
  2543.415  4329.235      24.345    22.841
  2549.940  4336.913      25.469    23.898
  2545.488  4332.138      26.752    25.037
  2550.677  4335.521      25.614    24.006
  2539.547  4338.693      25.902    24.206
  2559.336  4361.643      24.725    23.255
  2555.051  4383.190      27.002    24.916
  2549.559  4388.168      25.498    24.048
  2539.147  4440.567      27.378    25.104
  2547.186  4440.762      26.730    25.365
  2552.297  4447.400      23.648    21.937
  2554.230  4455.820      24.686    23.056
  2557.137  4454.911      27.075    25.180
  2538.583  4471.725      27.094    24.993
  2551.597  4494.679      28.045    26.046
  2555.127  4489.410      24.856    23.144
  2540.398  4533.407      27.457    26.889
  2544.460  4519.296      27.037    25.498
  2546.499  4516.617      26.902    25.129
  2556.753  4533.179      25.892    24.317
  2552.320  4587.862      28.077    25.224
  2555.171  4580.078      25.258    23.498
  2552.688  4603.439      25.791    24.268
  2543.587  4624.781      26.712    25.583
  2541.863  4662.980      26.349    24.718
  2546.530  4650.243      25.946    24.327
  2558.994  4668.483      27.433    25.239
  2540.078  4695.471      27.035    24.616
  2546.807  4721.376      27.246    25.579
  2558.318  4759.605      26.139    24.449
  2560.954  4784.137      29.259    26.175
  2545.635  4823.711      25.478    23.901
  2538.922  4854.283      26.368    24.536
  2552.747  4854.178      27.515    25.527
  2561.060  4857.911      24.798    23.215
  2542.556  4869.962      26.226    24.534
  2545.627  4877.139      27.363    26.085
  2542.395  4908.201      28.701    29.246
  2548.832  4909.522      21.102    19.203
  2552.404  4941.600      27.227    25.085
  2551.291  4987.755      26.409    24.581
  2572.279  4012.851      25.236    23.612
  2574.304  3999.046      26.459    24.746
  2584.914  4007.281      27.706    25.656
  2576.130  4009.743      27.005    25.668
  2568.465  4032.773      27.277    25.771
  2572.463  4037.737      23.934    22.453
  2574.840  4021.216      26.639    24.944
  2581.594  4028.244      27.120    25.124
  2575.684  4024.021      27.754    25.628
  2569.635  4040.598      25.130    23.527
  2572.628  4060.224      26.438    25.257
  2584.604  4051.589      28.263    26.152
  2575.617  4074.559      23.450    21.883
  2581.559  4083.692      24.498    22.980
  2583.941  4081.393      25.243    23.657
  2577.026  4070.155      26.376    24.820
  2569.979  4088.876      23.522    21.973
  2576.232  4107.576      27.286    26.001
  2587.616  4089.812      25.670    24.054
  2583.367  4098.374      29.328    26.255
  2563.903  4127.792      27.251    25.468
  2569.328  4121.960      27.212    25.509
  2586.088  4119.481      27.212    25.255
  2577.658  4136.333      27.349    25.778
  2574.549  4138.525      24.757    23.229
  2583.117  4158.006      23.446    21.876
  2586.667  4159.861      25.638    24.126
  2569.006  4182.543      27.173    24.964
  2575.077  4186.120      24.737    23.141
  2579.449  4180.840      25.546    23.846
  2585.578  4187.579      25.257    23.681
